PRICE,TIMESTAMP
0,2010-12-31
0.3,2011-01-01
0.3,2011-01-02
0.3,2011-01-03
0.3,2011-01-04
0.3,2011-01-05
0.3,2011-01-06
0.31,2011-01-07
0.32,2011-01-08
0.32,2011-01-09
0.33,2011-01-10
0.33,2011-01-11
0.33,2011-01-12
0.36,2011-01-13
0.38,2011-01-14
0.39,2011-01-15
0.4,2011-01-16
0.38,2011-01-17
0.34,2011-01-18
0.31,2011-01-19
0.35,2011-01-20
0.4,2011-01-21
0.42,2011-01-22
0.43,2011-01-23
0.41,2011-01-24
0.42,2011-01-25
0.41,2011-01-26
0.41,2011-01-27
0.44,2011-01-28
0.44,2011-01-29
0.47,2011-01-30
0.5,2011-01-31
0.66,2011-02-01
0.73,2011-02-02
0.7,2011-02-03
0.77,2011-02-04
0.87,2011-02-05
0.9,2011-02-06
0.88,2011-02-07
0.89,2011-02-08
0.93,2011-02-09
1.03,2011-02-10
0.98,2011-02-11
1.04,2011-02-12
1.04,2011-02-13
1.06,2011-02-14
1.05,2011-02-15
1.04,2011-02-16
1.05,2011-02-17
1.0,2011-02-18
0.93,2011-02-19
0.87,2011-02-20
0.85,2011-02-21
0.86,2011-02-22
0.91,2011-02-23
0.94,2011-02-24
0.96,2011-02-25
0.95,2011-02-26
0.94,2011-02-27
0.9,2011-02-28
0.92,2011-03-01
0.92,2011-03-02
0.93,2011-03-03
0.91,2011-03-04
0.91,2011-03-05
0.86,2011-03-06
0.88,2011-03-07
0.88,2011-03-08
0.86,2011-03-09
0.87,2011-03-10
0.9,2011-03-11
0.9,2011-03-12
0.9,2011-03-13
0.89,2011-03-14
0.88,2011-03-15
0.87,2011-03-16
0.84,2011-03-17
0.81,2011-03-18
0.77,2011-03-19
0.76,2011-03-20
0.75,2011-03-21
0.78,2011-03-22
0.83,2011-03-23
0.86,2011-03-24
0.88,2011-03-25
0.87,2011-03-26
0.85,2011-03-27
0.8,2011-03-28
0.79,2011-03-29
0.79,2011-03-30
0.79,2011-03-31
0.78,2011-04-01
0.79,2011-04-02
0.78,2011-04-03
0.7,2011-04-04
0.66,2011-04-05
0.72,2011-04-06
0.75,2011-04-07
0.76,2011-04-08
0.75,2011-04-09
0.74,2011-04-10
0.76,2011-04-11
0.84,2011-04-12
0.92,2011-04-13
0.94,2011-04-14
1.02,2011-04-15
1.03,2011-04-16
1.05,2011-04-17
1.15,2011-04-18
1.18,2011-04-19
1.16,2011-04-20
1.17,2011-04-21
1.28,2011-04-22
1.48,2011-04-23
1.67,2011-04-24
1.59,2011-04-25
1.64,2011-04-26
1.85,2011-04-27
2.02,2011-04-28
2.5,2011-04-29
3.15,2011-04-30
3.32,2011-05-01
3.17,2011-05-02
3.28,2011-05-03
3.38,2011-05-04
3.41,2011-05-05
3.47,2011-05-06
3.56,2011-05-07
3.75,2011-05-08
3.81,2011-05-09
4.68,2011-05-10
5.57,2011-05-11
5.64,2011-05-12
7.47,2011-05-13
8.21,2011-05-14
6.67,2011-05-15
7.64,2011-05-16
7.6,2011-05-17
7.13,2011-05-18
6.95,2011-05-19
6.54,2011-05-20
5.87,2011-05-21
6.36,2011-05-22
7.06,2011-05-23
7.08,2011-05-24
7.44,2011-05-25
8.48,2011-05-26
8.68,2011-05-27
8.44,2011-05-28
8.28,2011-05-29
8.57,2011-05-30
8.86,2011-05-31
9.06,2011-06-01
10.03,2011-06-02
12.77,2011-06-03
16.35,2011-06-04
17.4,2011-06-05
18.28,2011-06-06
19.19,2011-06-07
27.53,2011-06-08
29.64,2011-06-09
26.29,2011-06-10
19.82,2011-06-11
16.41,2011-06-12
20.87,2011-06-13
19.23,2011-06-14
19.68,2011-06-15
19.17,2011-06-16
15.77,2011-06-17
15.87,2011-06-18
17.59,2011-06-19
0.0,2011-06-20
0.0,2011-06-21
0.0,2011-06-22
0.0,2011-06-23
0.0,2011-06-24
0.0,2011-06-25
15.91,2011-06-26
16.95,2011-06-27
16.84,2011-06-28
16.88,2011-06-29
16.76,2011-06-30
16.09,2011-07-01
15.56,2011-07-02
15.47,2011-07-03
14.9,2011-07-04
13.25,2011-07-05
14.51,2011-07-06
15.15,2011-07-07
14.45,2011-07-08
14.34,2011-07-09
14.78,2011-07-10
14.5,2011-07-11
14.16,2011-07-12
14.03,2011-07-13
13.97,2011-07-14
13.96,2011-07-15
13.66,2011-07-16
13.34,2011-07-17
13.05,2011-07-18
13.81,2011-07-19
13.76,2011-07-20
13.63,2011-07-21
13.63,2011-07-22
13.64,2011-07-23
13.74,2011-07-24
14.12,2011-07-25
13.93,2011-07-26
13.95,2011-07-27
13.64,2011-07-28
13.52,2011-07-29
13.52,2011-07-30
13.37,2011-07-31
13.3,2011-08-01
12.67,2011-08-02
11.11,2011-08-03
10.56,2011-08-04
10.58,2011-08-05
8.79,2011-08-06
7.7,2011-08-07
7.81,2011-08-08
9.44,2011-08-09
10.05,2011-08-10
9.86,2011-08-11
9.34,2011-08-12
9.58,2011-08-13
10.46,2011-08-14
11.23,2011-08-15
11.07,2011-08-16
10.92,2011-08-17
10.91,2011-08-18
11.28,2011-08-19
11.48,2011-08-20
11.4,2011-08-21
11.15,2011-08-22
11.01,2011-08-23
10.95,2011-08-24
10.3,2011-08-25
9.09,2011-08-26
8.64,2011-08-27
8.82,2011-08-28
8.97,2011-08-29
8.8,2011-08-30
8.5,2011-08-31
8.23,2011-09-01
8.4,2011-09-02
8.53,2011-09-03
8.26,2011-09-04
7.76,2011-09-05
6.74,2011-09-06
7.0,2011-09-07
6.88,2011-09-08
5.52,2011-09-09
5.04,2011-09-10
5.42,2011-09-11
6.14,2011-09-12
5.9,2011-09-13
5.65,2011-09-14
5.18,2011-09-15
4.81,2011-09-16
4.83,2011-09-17
4.9,2011-09-18
5.18,2011-09-19
5.92,2011-09-20
5.75,2011-09-21
5.52,2011-09-22
5.54,2011-09-23
5.49,2011-09-24
5.41,2011-09-25
5.09,2011-09-26
4.91,2011-09-27
4.82,2011-09-28
4.75,2011-09-29
4.98,2011-09-30
5.03,2011-10-01
5.0,2011-10-02
4.96,2011-10-03
4.96,2011-10-04
4.91,2011-10-05
4.74,2011-10-06
4.53,2011-10-07
4.07,2011-10-08
4.15,2011-10-09
4.11,2011-10-10
3.98,2011-10-11
4.01,2011-10-12
4.09,2011-10-13
4.02,2011-10-14
3.91,2011-10-15
3.76,2011-10-16
2.94,2011-10-17
2.62,2011-10-18
2.31,2011-10-19
2.31,2011-10-20
2.54,2011-10-21
2.93,2011-10-22
3.11,2011-10-23
2.89,2011-10-24
2.73,2011-10-25
2.75,2011-10-26
2.88,2011-10-27
3.11,2011-10-28
3.53,2011-10-29
3.46,2011-10-30
3.19,2011-10-31
3.21,2011-11-01
3.22,2011-11-02
3.21,2011-11-03
3.16,2011-11-04
3.04,2011-11-05
2.96,2011-11-06
2.99,2011-11-07
3.07,2011-11-08
3.0,2011-11-09
2.89,2011-11-10
2.92,2011-11-11
3.05,2011-11-12
3.0,2011-11-13
2.5,2011-11-14
2.3,2011-11-15
2.43,2011-11-16
2.29,2011-11-17
2.22,2011-11-18
2.18,2011-11-19
2.28,2011-11-20
2.23,2011-11-21
2.3,2011-11-22
2.33,2011-11-23
2.37,2011-11-24
2.45,2011-11-25
2.48,2011-11-26
2.45,2011-11-27
2.51,2011-11-28
2.79,2011-11-29
2.85,2011-11-30
3.05,2011-12-01
3.09,2011-12-02
3.0,2011-12-03
2.75,2011-12-04
2.87,2011-12-05
2.98,2011-12-06
2.99,2011-12-07
2.96,2011-12-08
2.98,2011-12-09
2.99,2011-12-10
3.21,2011-12-11
3.21,2011-12-12
3.21,2011-12-13
3.16,2011-12-14
3.16,2011-12-15
3.18,2011-12-16
3.19,2011-12-17
3.19,2011-12-18
3.37,2011-12-19
3.96,2011-12-20
3.94,2011-12-21
3.87,2011-12-22
3.91,2011-12-23
3.92,2011-12-24
4.12,2011-12-25
4.04,2011-12-26
4.01,2011-12-27
4.13,2011-12-28
4.21,2011-12-29
4.19,2011-12-30
4.47,2011-12-31
4.94,2012-01-01
5.29,2012-01-02
5.01,2012-01-03
5.13,2012-01-04
6.17,2012-01-05
6.8,2012-01-06
6.69,2012-01-07
7.02,2012-01-08
6.67,2012-01-09
6.38,2012-01-10
6.77,2012-01-11
6.78,2012-01-12
6.62,2012-01-13
6.52,2012-01-14
6.86,2012-01-15
6.9,2012-01-16
6.61,2012-01-17
5.88,2012-01-18
6.16,2012-01-19
6.43,2012-01-20
6.34,2012-01-21
6.23,2012-01-22
6.3,2012-01-23
6.31,2012-01-24
6.09,2012-01-25
5.64,2012-01-26
5.3,2012-01-27
5.51,2012-01-28
5.52,2012-01-29
5.5,2012-01-30
5.51,2012-01-31
5.63,2012-02-01
6.02,2012-02-02
5.95,2012-02-03
5.91,2012-02-04
5.71,2012-02-05
5.6,2012-02-06
5.58,2012-02-07
5.66,2012-02-08
5.71,2012-02-09
5.87,2012-02-10
5.84,2012-02-11
5.65,2012-02-12
5.38,2012-02-13
4.78,2012-02-14
4.62,2012-02-15
4.23,2012-02-16
4.44,2012-02-17
4.31,2012-02-18
4.31,2012-02-19
4.36,2012-02-20
4.34,2012-02-21
4.45,2012-02-22
4.78,2012-02-23
4.97,2012-02-24
4.92,2012-02-25
4.9,2012-02-26
4.96,2012-02-27
4.91,2012-02-28
4.86,2012-02-29
4.93,2012-03-01
4.72,2012-03-02
4.68,2012-03-03
4.71,2012-03-04
4.91,2012-03-05
4.96,2012-03-06
4.95,2012-03-07
4.88,2012-03-08
4.89,2012-03-09
4.84,2012-03-10
4.88,2012-03-11
4.9,2012-03-12
5.05,2012-03-13
5.36,2012-03-14
5.35,2012-03-15
5.34,2012-03-16
5.34,2012-03-17
5.26,2012-03-18
5.1,2012-03-19
4.79,2012-03-20
4.82,2012-03-21
4.8,2012-03-22
4.7,2012-03-23
4.67,2012-03-24
4.59,2012-03-25
4.64,2012-03-26
4.69,2012-03-27
4.79,2012-03-28
4.77,2012-03-29
4.79,2012-03-30
4.87,2012-03-31
4.82,2012-04-01
4.89,2012-04-02
4.93,2012-04-03
4.94,2012-04-04
4.91,2012-04-05
4.94,2012-04-06
4.82,2012-04-07
4.74,2012-04-08
4.78,2012-04-09
4.83,2012-04-10
4.87,2012-04-11
4.89,2012-04-12
4.89,2012-04-13
4.96,2012-04-14
4.92,2012-04-15
4.94,2012-04-16
4.96,2012-04-17
5.1,2012-04-18
5.15,2012-04-19
5.19,2012-04-20
5.29,2012-04-21
5.19,2012-04-22
5.16,2012-04-23
5.07,2012-04-24
5.11,2012-04-25
5.09,2012-04-26
5.09,2012-04-27
4.99,2012-04-28
4.94,2012-04-29
4.94,2012-04-30
4.96,2012-05-01
5.09,2012-05-02
5.09,2012-05-03
5.11,2012-05-04
5.07,2012-05-05
5.05,2012-05-06
5.05,2012-05-07
5.03,2012-05-08
5.05,2012-05-09
5.02,2012-05-10
4.93,2012-05-11
4.95,2012-05-12
4.96,2012-05-13
4.97,2012-05-14
5.0,2012-05-15
5.06,2012-05-16
5.08,2012-05-17
5.09,2012-05-18
5.11,2012-05-19
5.11,2012-05-20
5.09,2012-05-21
5.09,2012-05-22
5.12,2012-05-23
5.12,2012-05-24
5.13,2012-05-25
5.12,2012-05-26
5.13,2012-05-27
5.13,2012-05-28
5.13,2012-05-29
5.14,2012-05-30
5.16,2012-05-31
5.24,2012-06-01
5.24,2012-06-02
5.23,2012-06-03
5.24,2012-06-04
5.4,2012-06-05
5.45,2012-06-06
5.49,2012-06-07
5.62,2012-06-08
5.6,2012-06-09
5.51,2012-06-10
5.5,2012-06-11
5.59,2012-06-12
5.84,2012-06-13
5.89,2012-06-14
6.03,2012-06-15
6.46,2012-06-16
6.38,2012-06-17
6.27,2012-06-18
6.44,2012-06-19
6.58,2012-06-20
6.69,2012-06-21
6.62,2012-06-22
6.52,2012-06-23
6.39,2012-06-24
6.31,2012-06-25
6.39,2012-06-26
6.5,2012-06-27
6.6,2012-06-28
6.63,2012-06-29
6.67,2012-06-30
6.65,2012-07-01
6.7,2012-07-02
6.58,2012-07-03
6.51,2012-07-04
6.65,2012-07-05
6.64,2012-07-06
6.73,2012-07-07
6.79,2012-07-08
6.85,2012-07-09
7.13,2012-07-10
7.12,2012-07-11
7.23,2012-07-12
7.64,2012-07-13
7.59,2012-07-14
7.54,2012-07-15
7.87,2012-07-16
8.36,2012-07-17
8.98,2012-07-18
9.11,2012-07-19
8.1,2012-07-20
8.52,2012-07-21
8.56,2012-07-22
8.36,2012-07-23
8.6,2012-07-24
8.6,2012-07-25
8.66,2012-07-26
8.66,2012-07-27
8.85,2012-07-28
8.69,2012-07-29
8.84,2012-07-30
9.07,2012-07-31
9.37,2012-08-01
9.71,2012-08-02
10.58,2012-08-03
10.92,2012-08-04
10.45,2012-08-05
10.7,2012-08-06
10.79,2012-08-07
10.89,2012-08-08
11.15,2012-08-09
11.16,2012-08-10
11.31,2012-08-11
11.38,2012-08-12
11.46,2012-08-13
11.7,2012-08-14
12.22,2012-08-15
13.21,2012-08-16
13.98,2012-08-17
12.08,2012-08-18
9.99,2012-08-19
9.82,2012-08-20
10.11,2012-08-21
9.97,2012-08-22
10.01,2012-08-23
10.12,2012-08-24
10.43,2012-08-25
10.54,2012-08-26
11.25,2012-08-27
10.97,2012-08-28
10.93,2012-08-29
10.79,2012-08-30
10.51,2012-08-31
10.16,2012-09-01
10.06,2012-09-02
10.3,2012-09-03
10.35,2012-09-04
10.38,2012-09-05
10.83,2012-09-06
11.04,2012-09-07
11.05,2012-09-08
10.98,2012-09-09
11.03,2012-09-10
11.06,2012-09-11
11.12,2012-09-12
11.3,2012-09-13
11.43,2012-09-14
11.65,2012-09-15
11.81,2012-09-16
11.84,2012-09-17
11.91,2012-09-18
12.19,2012-09-19
12.46,2012-09-20
12.37,2012-09-21
12.25,2012-09-22
12.07,2012-09-23
12.05,2012-09-24
12.06,2012-09-25
12.11,2012-09-26
12.26,2012-09-27
12.28,2012-09-28
12.33,2012-09-29
12.36,2012-09-30
12.32,2012-10-01
12.41,2012-10-02
12.66,2012-10-03
12.81,2012-10-04
12.77,2012-10-05
12.67,2012-10-06
12.21,2012-10-07
11.51,2012-10-08
11.61,2012-10-09
11.99,2012-10-10
12.04,2012-10-11
12.03,2012-10-12
11.99,2012-10-13
11.87,2012-10-14
11.74,2012-10-15
11.76,2012-10-16
11.79,2012-10-17
11.86,2012-10-18
11.8,2012-10-19
11.71,2012-10-20
11.67,2012-10-21
11.66,2012-10-22
11.69,2012-10-23
11.68,2012-10-24
11.32,2012-10-25
10.74,2012-10-26
10.42,2012-10-27
10.47,2012-10-28
10.65,2012-10-29
10.68,2012-10-30
10.85,2012-10-31
11.07,2012-11-01
10.76,2012-11-02
10.54,2012-11-03
10.61,2012-11-04
10.72,2012-11-05
10.78,2012-11-06
10.98,2012-11-07
10.94,2012-11-08
10.85,2012-11-09
10.84,2012-11-10
10.82,2012-11-11
10.96,2012-11-12
10.99,2012-11-13
10.96,2012-11-14
11.0,2012-11-15
11.45,2012-11-16
11.65,2012-11-17
11.68,2012-11-18
11.69,2012-11-19
11.7,2012-11-20
11.72,2012-11-21
12.07,2012-11-22
12.26,2012-11-23
12.36,2012-11-24
12.43,2012-11-25
12.42,2012-11-26
12.15,2012-11-27
12.3,2012-11-28
12.38,2012-11-29
12.53,2012-11-30
12.55,2012-12-01
12.51,2012-12-02
12.55,2012-12-03
12.88,2012-12-04
13.28,2012-12-05
13.44,2012-12-06
13.37,2012-12-07
13.46,2012-12-08
13.27,2012-12-09
13.34,2012-12-10
13.47,2012-12-11
13.6,2012-12-12
13.63,2012-12-13
13.67,2012-12-14
13.5,2012-12-15
13.44,2012-12-16
13.18,2012-12-17
13.21,2012-12-18
13.35,2012-12-19
13.51,2012-12-20
13.51,2012-12-21
13.41,2012-12-22
13.24,2012-12-23
13.35,2012-12-24
13.31,2012-12-25
13.31,2012-12-26
13.38,2012-12-27
13.41,2012-12-28
13.41,2012-12-29
13.4,2012-12-30
13.45,2012-12-31
13.4,2013-01-01
13.32,2013-01-02
13.35,2013-01-03
13.39,2013-01-04
13.43,2013-01-05
13.44,2013-01-06
13.47,2013-01-07
13.72,2013-01-08
13.74,2013-01-09
13.99,2013-01-10
14.12,2013-01-11
14.19,2013-01-12
14.12,2013-01-13
14.2,2013-01-14
14.23,2013-01-15
14.48,2013-01-16
15.03,2013-01-17
15.71,2013-01-18
15.48,2013-01-19
15.69,2013-01-20
16.41,2013-01-21
17.08,2013-01-22
17.22,2013-01-23
18.01,2013-01-24
16.94,2013-01-25
17.07,2013-01-26
17.54,2013-01-27
18.19,2013-01-28
19.18,2013-01-29
19.45,2013-01-30
20.42,2013-01-31
20.76,2013-02-01
19.8,2013-02-02
20.15,2013-02-03
20.52,2013-02-04
20.51,2013-02-05
21.11,2013-02-06
21.55,2013-02-07
22.49,2013-02-08
23.15,2013-02-09
23.61,2013-02-10
24.1,2013-02-11
25.07,2013-02-12
25.43,2013-02-13
26.0,2013-02-14
27.02,2013-02-15
27.17,2013-02-16
26.86,2013-02-17
26.74,2013-02-18
28.31,2013-02-19
29.52,2013-02-20
29.69,2013-02-21
30.48,2013-02-22
29.26,2013-02-23
29.71,2013-02-24
30.09,2013-02-25
30.89,2013-02-26
31.23,2013-02-27
33.05,2013-02-28
34.06,2013-03-01
34.11,2013-03-02
34.16,2013-03-03
35.29,2013-03-04
39.12,2013-03-05
45.23,2013-03-06
42.55,2013-03-07
43.28,2013-03-08
45.26,2013-03-09
47.08,2013-03-10
47.57,2013-03-11
44.23,2013-03-12
46.25,2013-03-13
47.44,2013-03-14
47.16,2013-03-15
46.87,2013-03-16
47.42,2013-03-17
48.1,2013-03-18
54.71,2013-03-19
61.18,2013-03-20
68.49,2013-03-21
71.59,2013-03-22
65.63,2013-03-23
68.15,2013-03-24
73.47,2013-03-25
77.06,2013-03-26
85.51,2013-03-27
90.32,2013-03-28
89.99,2013-03-29
91.14,2013-03-30
92.89,2013-03-31
100.95,2013-04-01
107.31,2013-04-02
130.64,2013-04-03
132.21,2013-04-04
138.09,2013-04-05
142.35,2013-04-06
152.14,2013-04-07
181.56,2013-04-08
209.65,2013-04-09
218.85,2013-04-10
146.89,2013-04-11
90.86,2013-04-12
109.42,2013-04-13
91.0,2013-04-14
91.0,2013-04-15
89.89,2013-04-16
82.86,2013-04-17
94.63,2013-04-18
118.62,2013-04-19
121.08,2013-04-20
124.21,2013-04-21
122.88,2013-04-22
131.96,2013-04-23
150.81,2013-04-24
152.26,2013-04-25
134.32,2013-04-26
134.0,2013-04-27
132.7,2013-04-28
139.6,2013-04-29
142.14,2013-04-30
128.08,2013-05-01
111.48,2013-05-02
93.51,2013-05-03
104.4,2013-05-04
114.15,2013-05-05
118.78,2013-05-06
107.96,2013-05-07
112.92,2013-05-08
111.84,2013-05-09
116.48,2013-05-10
116.27,2013-05-11
115.37,2013-05-12
116.73,2013-05-13
117.6,2013-05-14
112.02,2013-05-15
114.99,2013-05-16
119.54,2013-05-17
123.49,2013-05-18
122.53,2013-05-19
122.35,2013-05-20
122.27,2013-05-21
122.75,2013-05-22
125.02,2013-05-23
128.77,2013-05-24
131.49,2013-05-25
133.39,2013-05-26
132.85,2013-05-27
128.41,2013-05-28
129.7,2013-05-29
130.45,2013-05-30
128.62,2013-05-31
128.68,2013-06-01
123.37,2013-06-02
119.56,2013-06-03
121.64,2013-06-04
121.49,2013-06-05
121.13,2013-06-06
114.21,2013-06-07
109.26,2013-06-08
99.95,2013-06-09
104.53,2013-06-10
106.93,2013-06-11
108.96,2013-06-12
108.34,2013-06-13
101.7,2013-06-14
100.58,2013-06-15
99.99,2013-06-16
101.01,2013-06-17
105.2,2013-06-18
107.74,2013-06-19
110.23,2013-06-20
110.52,2013-06-21
108.62,2013-06-22
107.55,2013-06-23
104.26,2013-06-24
104.08,2013-06-25
104.21,2013-06-26
102.76,2013-06-27
97.46,2013-06-28
96.35,2013-06-29
96.4,2013-06-30
94.05,2013-07-01
89.99,2013-07-02
86.47,2013-07-03
79.23,2013-07-04
73.69,2013-07-05
69.61,2013-07-06
69.5,2013-07-07
77.14,2013-07-08
75.77,2013-07-09
78.75,2013-07-10
87.06,2013-07-11
95.9,2013-07-12
92.98,2013-07-13
95.74,2013-07-14
96.95,2013-07-15
97.98,2013-07-16
98.07,2013-07-17
91.91,2013-07-18
90.59,2013-07-19
91.85,2013-07-20
89.63,2013-07-21
91.11,2013-07-22
93.61,2013-07-23
90.26,2013-07-24
91.29,2013-07-25
91.89,2013-07-26
90.04,2013-07-27
90.99,2013-07-28
93.77,2013-07-29
94.46,2013-07-30
99.13,2013-07-31
97.64,2013-08-01
97.26,2013-08-02
96.42,2013-08-03
96.64,2013-08-04
97.94,2013-08-05
98.35,2013-08-06
97.52,2013-08-07
95.59,2013-08-08
93.87,2013-08-09
93.68,2013-08-10
94.41,2013-08-11
94.76,2013-08-12
96.26,2013-08-13
98.82,2013-08-14
98.77,2013-08-15
98.92,2013-08-16
98.5,2013-08-17
99.04,2013-08-18
102.0,2013-08-19
103.71,2013-08-20
107.73,2013-08-21
111.43,2013-08-22
108.2,2013-08-23
108.24,2013-08-24
111.21,2013-08-25
112.36,2013-08-26
116.92,2013-08-27
118.44,2013-08-28
118.55,2013-08-29
120.89,2013-08-30
128.3,2013-08-31
130.59,2013-09-01
131.0,2013-09-02
130.13,2013-09-03
127.89,2013-09-04
121.75,2013-09-05
121.31,2013-09-06
118.69,2013-09-07
118.9,2013-09-08
119.43,2013-09-09
122.92,2013-09-10
123.01,2013-09-11
126.85,2013-09-12
127.57,2013-09-13
126.26,2013-09-14
124.76,2013-09-15
125.88,2013-09-16
126.71,2013-09-17
